SAs,Memories,Cost
66,96,0.759614474
67,67,0.164588323
67,68,0.173857072
67,69,0.183624429
67,70,0.193916808
67,71,0.204762058
67,72,0.216189546
67,73,0.228230245
67,74,0.240916834
67,75,0.254283795
67,76,0.268367523
67,77,0.283206444
67,78,0.298841135
67,79,0.315314462
67,80,0.332671715
67,81,0.350960765
67,82,0.370232226
67,83,0.390539627
67,84,0.411939602
67,85,0.434492089
67,86,0.458260547
67,87,0.483312189
67,88,0.509718231
67,89,0.537554162
67,90,0.566900035
67,91,0.597840778
67,92,0.630466537
67,93,0.664873038
67,94,0.701161986
67,95,0.739441492
67,96,0.766597602
68,68,0.175496762
68,69,0.185352284
68,70,0.195737502
68,71,0.206680519
68,72,0.218210972
68,73,0.230360119
68,74,0.24316094
68,75,0.256648239
68,76,0.270858751
68,77,0.285831261
68,78,0.301606731
68,79,0.318228429
68,80,0.33574208
68,81,0.354196012
68,82,0.373641327
68,83,0.394132073
68,84,0.415725436
68,85,0.438481943
68,86,0.46246568
68,87,0.487744528
68,88,0.514390416
68,89,0.542479596
68,90,0.572092933
68,91,0.603316227
68,92,0.636240554
68,93,0.670962637
68,94,0.707585248
68,95,0.746217644
68,96,0.77364539
69,69,0.187095728
69,70,0.197574613
69,71,0.208616269
69,72,0.220250606
69,73,0.232509172
69,74,0.245425251
69,75,0.259033969
69,76,0.273372406
69,77,0.288479711
69,78,0.304397232
69,79,0.321168647
69,80,0.338840118
69,81,0.357460436
69,82,0.377081196
69,83,0.39775697
69,84,0.419545503
69,85,0.442507916
69,86,0.466708929
69,87,0.492217099
69,88,0.519105078
69,89,0.547449886
69,90,0.577333213
69,91,0.608841739
69,92,0.64206748
69,93,0.67710817
69,94,0.714067659
69,95,0.753056364
69,96,0.780758468
70,70,0.199428286
70,71,0.210569463
70,72,0.222308613
70,73,0.234677577
70,74,0.247709947
70,75,0.261441176
70,76,0.27590869
70,77,0.291152007
70,78,0.307212864
70,79,0.324135356
70,80,0.341966082
70,81,0.360754305
70,82,0.380552116
70,83,0.401414617
70,84,0.423400118
70,85,0.446570342
70,86,0.470990648
70,87,0.496730279
70,88,0.523862615
70,89,0.552465456
70,90,0.582621324
70,91,0.614417788
70,92,0.647947821
70,93,0.683310172
70,94,0.720609789
70,95,0.759958261
70,96,0.787937476
71,71,0.212540256
71,72,0.224385156
71,73,0.236865507
71,74,0.250015211
71,75,0.263870053
71,76,0.278467807
71,77,0.293848364
71,78,0.310053855
71,79,0.327128794
71,80,0.345120227
71,81,0.364077887
71,82,0.38405437
71,83,0.405105315
71,84,0.427289601
71,85,0.450669558
71,86,0.475311197
71,87,0.501284448
71,88,0.52866343
71,89,0.557526732
71,90,0.587957717
71,91,0.620044857
71,92,0.653882086
71,93,0.689569188
71,94,0.727212217
71,95,0.766923948
71,96,0.795183058
72,72,0.226480402
72,73,0.239073137
72,74,0.252341228
72,75,0.266320794
72,76,0.281049963
72,77,0.296569
72,78,0.312920435
72,79,0.330149206
72,80,0.348302808
72,81,0.367431453
72,82,0.387588247
72,83,0.408829368
72,84,0.431214273
72,85,0.454805907
72,86,0.479670935
72,87,0.505879988
72,88,0.533507929
72,89,0.562634146
72,90,0.593342852
72,91,0.625723432
72,92,0.659870794
72,93,0.695885768
72,94,0.733875527
72,95,0.773954049
72,96,0.802495867
73,73,0.241300643
73,74,0.254688186
73,75,0.268793598
73,76,0.283655366
73,77,0.299314135
73,78,0.315812837
73,79,0.333196837
73,80,0.351514086
73,81,0.37081528
73,82,0.391154036
73,83,0.412587083
73,84,0.43517446
73,85,0.458979733
73,86,0.484070229
73,87,0.510517287
73,88,0.538396524
73,89,0.567788133
73,90,0.598777191
73,91,0.631454003
73,92,0.665914466
73,93,0.702260465
73,94,0.740600309
73,95,0.78104919
73,96,0.809876563
74,74,0.257056271
74,75,0.271288662
74,76,0.286284226
74,77,0.30208399
74,78,0.318731293
74,79,0.336271935
74,80,0.354754323
74,81,0.374229643
74,82,0.394752032
74,83,0.416378772
74,84,0.439170491
74,85,0.463191384
74,86,0.488509448
74,87,0.515196735
74,88,0.543329628
74,89,0.572989133
74,90,0.604261201
74,91,0.637237068
74,92,0.672013629
74,93,0.708693841
74,94,0.747387159
74,95,0.788210007
74,96,0.817325812
75,75,0.273806187
75,76,0.288936754
75,77,0.304878789
75,78,0.321676042
75,79,0.339374749
75,80,0.358023783
75,81,0.377674822
75,82,0.39838253
75,83,0.420204747
75,84,0.443202698
75,85,0.467441212
75,86,0.492988964
75,87,0.519918729
75,88,0.548307661
75,89,0.578237592
75,90,0.609795354
75,91,0.643073127
75,92,0.678168817
75,93,0.715186463
75,94,0.754236681
75,95,0.795437142
75,96,0.824844288
76,76,0.291613165
76,77,0.307698758
76,78,0.324647322
76,79,0.342505533
76,80,0.361322733
76,81,0.3811511
76,82,0.402045829
76,83,0.424065325
76,84,0.447271415
76,85,0.471729572
76,86,0.497509153
76,87,0.524683667
76,88,0.553331047
76,89,0.583533959
76,90,0.615380128
76,91,0.648962688
76,92,0.684380568
76,93,0.721738903
76,94,0.761149484
76,95,0.802731245
76,96,0.832432673
77,77,0.310544126
77,78,0.327645374
77,79,0.345664541
77,80,0.364651443
77,81,0.384658762
77,82,0.405742231
77,83,0.427960825
77,84,0.451376982
77,85,0.476056822
77,86,0.502070397
77,87,0.529491952
77,88,0.558400212
77,89,0.588878687
77,90,0.621016004
77,91,0.654906262
77,92,0.690649427
77,93,0.728351741
77,94,0.768126185
77,95,0.81009297
77,96,0.840091655
78,78,0.330670441
78,79,0.34885203
78,80,0.368010185
78,81,0.388198097
78,82,0.40947204
78,83,0.431891571
78,84,0.45551974
78,85,0.480423325
78,86,0.506673078
78,87,0.534343992
78,88,0.56351559
78,89,0.594272236
78,90,0.626703469
78,91,0.660904368
78,92,0.696975943
78,93,0.735025561
78,94,0.775167406
78,95,0.817522981
78,96,0.847821932
79,79,0.352068261
79,80,0.371399233
79,81,0.391769394
79,82,0.413235566
79,83,0.435857888
79,84,0.459700034
79,85,0.484829446
79,86,0.511317584
79,87,0.539240197
79,88,0.568677616
79,89,0.599715068
79,90,0.632443016
79,91,0.666957528
79,92,0.703360674
79,93,0.741760955
79,94,0.782273776
79,95,0.825021949
79,96,0.855624206
80,80,0.374818866
80,81,0.395372948
80,82,0.417033118
80,83,0.439860105
80,84,0.463918214
80,85,0.489275556
80,86,0.516004308
80,87,0.544180984
80,88,0.573886732
80,89,0.605207652
80,90,0.638235143
80,91,0.673066271
80,92,0.70980418
80,93,0.748558521
80,94,0.789445932
80,95,0.832590551
80,96,0.863499191
81,81,0.399009056
81,82,0.42086501
81,83,0.443898556
81,84,0.468174631
81,85,0.493762028
81,86,0.520733646
81,87,0.549166773
81,88,0.579143383
81,89,0.610750461
81,90,0.64408035
81,91,0.679231131
81,92,0.716307029
81,93,0.755418863
81,94,0.796684517
81,95,0.840229471
81,96,0.871447605
82,82,0.424731561
82,83,0.447973575
82,84,0.472469641
82,85,0.498289237
82,86,0.525505996
82,87,0.554197987
82,88,0.58444802
82,89,0.616343973
82,90,0.649979147
82,91,0.685452646
82,92,0.722869796
82,93,0.762342591
82,94,0.803990181
82,95,0.847939404
82,96,0.879470176
83,83,0.452085502
83,84,0.476803604
83,85,0.502857567
83,86,0.530321763
83,87,0.559275054
83,88,0.589801096
83,89,0.62198867
83,90,0.655932046
83,91,0.691731364
83,92,0.729493061
83,93,0.769330323
83,94,0.811363582
83,95,0.855721048
83,96,0.88756764
84,84,0.481176882
84,85,0.5074674
84,86,0.535181355
84,87,0.564398409
84,88,0.595203072
84,89,0.627685042
84,90,0.661939565
84,91,0.698067834
84,92,0.736177409
84,93,0.776382683
84,94,0.818805383
84,95,0.863575112
84,96,0.895740741
85,85,0.512119126
85,86,0.540085184
85,87,0.569568487
85,88,0.600654411
85,89,0.633433579
85,90,0.668002229
85,91,0.704462614
85,92,0.742923434
85,93,0.783500301
85,94,0.826316256
85,95,0.871502312
85,96,0.90399023
86,86,0.545033667
86,87,0.574785732
86,88,0.606155584
86,89,0.639234782
86,90,0.674120567
86,91,0.710916267
86,92,0.749731733
86,93,0.790683815
86,94,0.83389688
86,95,0.87950337
86,96,0.91231687
87,87,0.580050588
87,88,0.611707062
87,89,0.645089153
87,90,0.680295114
87,91,0.717429362
87,92,0.756602912
87,93,0.797933869
87,94,0.841547942
87,95,0.887579019
87,96,0.920721427
88,88,0.617309327
88,89,0.6509972
88,90,0.686526411
88,91,0.724002473
88,92,0.763537584
88,93,0.805251114
88,94,0.849270135
88,95,0.895729998
88,96,0.929204681
89,89,0.656959439
89,90,0.692815003
89,91,0.730636181
89,92,0.770536366
89,93,0.812636209
89,94,0.857064161
89,95,0.903957055
89,96,0.937767417
90,90,0.699161443
90,91,0.737331075
90,92,0.777599884
90,93,0.820089819
90,94,0.864930728
90,95,0.912260946
90,96,0.94641043
91,91,0.744087747
91,92,0.784728768
91,93,0.827612618
91,94,0.872870555
91,95,0.920642435
91,96,0.955134525
92,92,0.791923659
92,93,0.835205285
92,94,0.880884366
92,95,0.929102297
92,96,0.963940514
93,93,0.842868508
93,94,0.888972894
93,95,0.937641311
93,96,0.97282922
94,94,0.897136879
94,95,0.94626027
94,96,0.981801474
95,95,0.954959971
95,96,0.990858117
96,96,1
